Optimizer,objfname,startTime,EndTime,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50
BAT,F1,2019-04-07-19-15-11,2019-04-07-19-15-12,0.43886494636535645,4701.085437650627,3847.55374058649,3836.2460112464414,3822.8449084726576,3810.5228235141094,3797.650979305538,3785.2585337353507,3774.422955666565,3764.5307515250233,3751.6812554936823,3740.3204495292657,3728.695395717442,3717.0181188442334,3705.1169963074367,3690.0801147678512,3678.9381264082635,3665.8159432554144,3653.3615854779932,3642.1075442926813,3631.9151611407688,3618.966664790583,3606.946923092469,3594.3822052325,3583.7276659037084,3570.113759845222,3558.5819389790063,3548.039437044771,3534.2379185419068,3521.501246181613,3510.5392740206016,3501.4462355567616,3442.8489975492425,3431.512170496115,3419.541456266225,3408.291913191535,3394.9380514955365,3381.888137987513,3370.456531171999,3359.6358377410734,3349.1866414704077,3338.078783004176,3326.752683136383,3315.4479303618687,3303.173995409537,3292.9392550009834,3281.7901496220416,3268.4205466896274,3258.384268428525,3247.2679291820696,3235.6561209833017
BAT,F2,2019-04-07-19-15-12,2019-04-07-19-15-12,0.617314338684082,43.976698247868455,40.15584872796587,39.6649208570066,39.13307041425528,38.622036933905484,35.47873818944512,34.87823183950738,34.354225125888235,33.89952525999472,33.347461544525274,32.86042140677124,32.26791005410257,31.69485011335709,31.21721867109878,30.749516845619986,28.297039744661976,27.725850243184457,27.273372750358753,26.773540148994936,26.279569696497347,25.724781217727916,25.250468719479716,24.812021640345925,24.32207035991889,23.89643992638234,23.467295853631374,22.97785509808014,22.48988621194398,22.008687063305977,21.607008229601075,21.133764257875328,20.699761518554954,20.22241577985253,19.843525344077744,19.46230181982592,19.030115012421028,18.63209890061091,18.244223692444184,17.909086890823648,17.5449493073709,17.171028902908205,16.804612138739625,16.453625566171862,16.10038214417067,15.690205686618986,15.406689791573706,15.039987093500844,14.735826900420808,14.498838514499159,14.222510313328254
BAT,F3,2019-04-07-19-15-12,2019-04-07-19-15-16,3.186485528945923,21352.38832145969,15448.081995017037,15397.536289849886,15346.919580357955,15303.659704178888,15250.33833228138,15204.913649581289,15164.053266149549,15114.03861444021,15062.945440919719,15017.869538000892,14967.341009322137,14924.954027239137,14879.266949295486,14840.394577513154,14790.355265997701,14737.972129249945,14689.662551918529,14648.26570492186,14608.63950211993,14565.957655156679,14522.899856388422,14476.252435585777,14431.229928931622,14382.048845741956,14338.722280173788,14302.191899458063,14250.614781331415,14208.896881522624,14168.817806298417,14124.497599631644,14087.267609361103,14046.657262071334,14010.41928344631,13970.780346292044,13933.174509827792,13895.683603099278,13851.555294849657,13813.458696497131,13767.386303125773,13725.04714721527,13678.631252172909,13635.99353167418,13598.798087722733,13565.376946686862,13532.00057317068,13491.54533055071,13454.533463532742,13416.277625391682,13375.834871799176
BAT,F4,2019-04-07-19-15-16,2019-04-07-19-15-16,0.3909924030303955,23.539451941818747,20.909949740312932,19.48063822603939,19.387671412193367,19.280716521790417,19.16736500437853,19.05663687639189,18.999896554135074,18.943663480709656,18.89217406236121,18.841699740168146,18.787078465919386,18.72494165832101,18.678583299093333,18.639451312000915,18.595917198109603,18.55483099844082,18.52607149648726,18.488446408551955,18.451734498809753,18.423735163838003,18.38350575716985,18.33517910457228,18.298362220489967,18.264626059317145,18.22914010899018,18.20863589201972,18.17341427998918,18.13096448593355,18.08386855654307,18.046633205199413,18.00550243654552,17.963702088186388,17.92466771647223,17.88678467011583,17.857928258140486,17.835581046492297,17.811963681640695,17.795260798571693,17.771763233323686,17.74206007586309,17.715217951263124,17.699388274275794,17.686081220234964,17.662989924310175,17.64631589424671,17.62350829336144,17.604399273728795,17.58379624723918,17.564191335889458
BAT,F5,2019-04-07-19-15-16,2019-04-07-19-15-17,0.5973987579345703,1042460.7733642966,788738.3841631217,548338.8935921147,530956.1394660413,515749.17229573714,498482.34846800007,483012.0785223926,465999.9932795951,452047.38147950673,436631.9526495484,424104.1158070677,411595.83181520563,397961.4551651633,385637.7866781824,372582.3846780685,361553.2735946417,347812.9254623539,333444.75738539756,324231.4524674952,313374.281974447,302484.1292262264,292698.3585175138,282342.88655343396,274827.9801077209,264337.17773941625,257407.2863975693,249122.93309905054,240550.955212122,232955.08619545298,224957.2892784702,216564.36877256157,209763.91065327122,203020.20461481714,196855.07161552884,190457.1788759313,183573.48098610915,177168.5785641498,171703.01150987757,165126.61607421635,159154.50142588204,154016.22120713422,149394.05931549935,144506.34085554953,140118.61233614755,135046.08118170465,130688.9271271848,126161.42885654829,122024.18206522956,117954.00535457865,115027.44048874335
BAT,F6,2019-04-07-19-15-17,2019-04-07-19-15-17,0.48369741439819336,2682.256300564555,2304.198448900651,2292.308393408468,2283.654408800111,2275.231593606597,2267.0256843076345,2257.626652041219,2248.0434578877002,2238.3964023562207,2225.6961551634477,2213.8005809891056,2205.309124404557,2195.4322786779694,2187.7793685835336,2178.616733524172,2169.8720502735855,2161.5616644607867,2153.0353936793235,2142.7192436912037,2133.4307098517565,2124.3259328080753,2113.782355217759,2104.8258183905878,2096.235664967169,2087.2327924951765,2078.847401904772,2069.2686523106363,2060.1697652523285,2051.8542644142667,2040.939370819825,2033.9560805404917,2023.0810670774047,2013.6380817840732,2004.301455008869,1995.189520370371,1986.5626358871182,1978.9829627375966,1971.0147554019964,1961.8680352918864,1951.7963231535405,1941.7794753127184,1934.446026180298,1927.6219302113957,1919.6696204233838,1910.348883405599,1900.8590582334807,1890.6101641160078,1882.648506611555,1869.501715054312,1862.0742650810168
BAT,F7,2019-04-07-19-15-17,2019-04-07-19-15-18,0.7709333896636963,1.0726609299245773,0.7723672799619155,0.772289004351765,0.7655911682450234,0.7655911682450234,0.761286228042257,0.761286228042257,0.7579726397665095,0.7564276895769813,0.7529576512548749,0.7505655260473199,0.7471701588019211,0.7471701588019211,0.7466633114709569,0.7457358772507287,0.7420829018759106,0.7420829018759106,0.7420829018759106,0.7420829018759106,0.7420829018759106,0.7420569774183284,0.7323506609670085,0.7323506609670085,0.7323506609670085,0.7306940280920654,0.7277466509821737,0.7219986630030183,0.7219986630030183,0.7133365695140855,0.7028073482681898,0.7028073482681898,0.7028073482681898,0.7028073482681898,0.7028073482681898,0.7028073482681898,0.7028073482681898,0.7028073482681898,0.7024426595627619,0.6958771143711269,0.6918553733413548,0.6918553733413548,0.6918553733413548,0.6918553733413548,0.6877204710789758,0.6795086900266568,0.6795086900266568,0.6795086900266568,0.6795086900266568,0.6795086900266568,0.6795086900266568
BAT,F8,2019-04-07-19-15-18,2019-04-07-19-15-18,0.47273755073547363,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237,-3764.904469318237
BAT,F9,2019-04-07-19-15-18,2019-04-07-19-15-19,0.5515246391296387,197.23050761326766,178.9792791017755,158.8480881124682,141.4032708861359,127.16000483952396,113.92206195824781,101.8049047979224,92.99306207229964,86.42231049886894,79.3830261696215,73.913134760411,71.90979594731553,71.65177556488871,71.64588368196968,71.6445539951059,71.64436571273734,71.64231530706289,71.64130189843456,71.64130189843456,71.64081292116481,71.64081292116481,71.64063979986608,71.64063979986608,71.64063979986608,71.64063979986608,71.64063979986608,71.64063979986608,71.64063979986608,71.64063979986608,71.64063979986608,71.64063979986608,71.64063979986608,71.64063979986608,71.64063979986608,71.64039355863196,71.64039355863196,71.64039355863196,71.64039355863196,71.64039355863196,71.64039355863196,71.64039355863196,71.64039355863196,71.64039355863196,71.64039355863196,71.64039355863196,71.64039355863196,71.64039355863196,71.64039355863196,71.64039355863196,71.64039355863196
BAT,F10,2019-04-07-19-15-19,2019-04-07-19-15-20,0.7639906406402588,11.764577071781206,11.668880472782456,11.588390948354728,11.496949540592004,11.406271975363481,11.322439548599313,11.223432623968128,11.117314892757667,11.016944646577253,10.88833971102412,10.792982819017517,10.700564516298716,10.60654877561039,10.525006052469159,10.435566970745306,10.35715286357291,10.27564248251485,10.218100890942047,10.16493923040601,10.11429166951891,10.079368314382565,10.057625196775032,10.05460682235629,10.05454844989574,10.054529144645954,10.054529144645954,10.054522329275544,10.054522329275544,10.05452127352714,10.054520257622976,10.054506599635346,10.054506599635346,10.054506599635346,10.054506599635346,10.054506599635346,10.054506599635346,10.054506599635346,10.05450287251147,10.05450287251147,10.05450287251147,10.05450287251147,10.05450287251147,10.05450287251147,10.05450287251147,10.05450287251147,10.05450287251147,10.05450287251147,10.05450287251147,10.05450287251147,10.05450287251147
